Price,Carats,Color,Clarity,Depth,Table,Cut,TDdiff,TDratio,Test
4007,1.01,J,SI1,61.3,57,Ideal,-4.3,0.92985318,0
4007,1.01,I,SI2,59.9,59,Very Good,-0.9,0.98497496,0
4007,1.01,I,SI2,58.7,62,Very Good,3.3,1.05621806,0
4008,0.92,F,SI1,62.6,58,Excellent,-4.6,0.92651757,1
4067,0.9,E,SI1,62.2,56,Very Good,-6.2,0.90032154,0
4067,1.03,I,SI1,60.2,58,Excellent,-2.2,0.96345515,0
4067,1.02,G,SI2,62.9,56,Excellent,-6.9,0.89030207,0
4068,1.01,H,SI2,62,57,Excellent,-5,0.91935484,1
4069,1.21,I,SI2,59,61,Very Good,2,1.03389831,2
4070,1,H,SI2,60.3,59,Very Good,-1.3,0.97844113,0
4071,1.01,I,SI1,59.7,59,Excellent,-0.7,0.98827471,2
4072,1.01,H,SI2,60.9,59,Excellent,-1.9,0.96880131,0
4072,1.01,I,SI1,62.7,59,Very Good,-3.7,0.94098884,0
4072,1.01,I,SI1,62.5,59,Very Good,-3.5,0.944,0
4072,1.01,G,SI2,64,58,Very Good,-6,0.90625,0
4072,1.01,K,VS1,60.7,59,Excellent,-1.7,0.97199341,1
4073,0.91,H,VS1,62.8,59,Very Good,-3.8,0.93949045,1
4073,0.91,G,SI1,61.7,56,Excellent,-5.7,0.9076175,1
4074,1.2,K,VS2,61.8,58,Very Good,-3.8,0.93851133,0
4074,1.03,H,SI1,62.8,56,Very Good,-6.8,0.89171975,0
4074,1,J,VS2,61.1,63,Very Good,1.9,1.03109656,2
4076,1,F,SI2,61.5,58,Very Good,-3.5,0.94308943,0
4076,1.02,I,SI2,62.4,57,Excellent,-5.4,0.91346154,2
4077,1,I,SI1,59.7,59,Very Good,-0.7,0.98827471,1
4077,1,I,SI1,59.4,58,Very Good,-1.4,0.97643098,2
4077,1,I,SI1,64.1,54,Good,-10.1,0.8424337,0
4077,1.01,J,VS1,64.1,54,Very Good,-10.1,0.8424337,0
4077,1.01,G,SI2,60.6,58,Very Good,-2.6,0.95709571,0
4077,1.01,G,SI2,60.9,64,Good,3.1,1.05090312,1
4135,0.9,D,SI1,62.6,57,Very Good,-5.6,0.91054313,0
4135,1,H,SI1,61,61,Very Good,0,1,0
4136,1.11,I,SI2,60,59,Very Good,-1,0.98333333,2
4136,1.13,I,SI2,61.4,56,Ideal,-5.4,0.91205212,0
4136,1.01,H,SI2,60.8,58,Excellent,-2.8,0.95394737,0
4136,0.76,G,IF,62.3,57,Excellent,-5.3,0.91492777,1
4137,1.09,F,SI2,62.3,58,Very Good,-4.3,0.93097913,1
4137,1.1,I,SI2,61.4,57,Excellent,-4.4,0.92833876,0
4137,1.09,J,SI1,61.8,58,Good,-3.8,0.93851133,0
4137,0.9,H,VS1,61.6,56,Excellent,-5.6,0.90909091,0
4137,0.9,H,VS1,62.8,57,Excellent,-5.8,0.90764331,0
4137,0.91,E,SI1,60.9,59,Excellent,-1.9,0.96880131,0
4138,0.66,D,VVS1,62.2,58,Excellent,-4.2,0.93247588,1
4138,1.04,H,SI1,63.2,57,Very Good,-6.2,0.90189873,2
4138,0.91,E,SI1,62.5,59,Very Good,-3.5,0.944,1
4139,0.57,D,IF,62.1,56,Excellent,-6.1,0.90177134,0
4139,0.77,F,VVS2,62.5,55,Excellent,-7.5,0.88,0
4139,1.03,I,SI2,60,56,Excellent,-4,0.93333333,2
4139,1.02,H,SI2,61.4,56,Ideal,-5.4,0.91205212,0
4140,1.12,J,VS2,62.7,56,Very Good,-6.7,0.89314195,2
4140,1.1,J,VS2,60.8,59,Excellent,-1.8,0.97039474,0
4140,1,J,VS2,59.3,61,Very Good,1.7,1.02866779,2
4140,1.01,I,SI2,62.7,56,Very Good,-6.7,0.89314195,0
4140,1.01,J,SI1,63.1,60,Good,-3.1,0.95087163,0
4140,1.01,G,SI1,63.5,56,Very Good,-7.5,0.88188976,2
4204,0.72,D,VVS1,61.4,58,Excellent,-3.4,0.94462541,0
4204,0.91,H,VS1,62.4,56,Excellent,-6.4,0.8974359,0
4204,1.05,H,SI2,61.7,58,Very Good,-3.7,0.94003241,1
4204,0.91,F,VS2,62.1,61,Very Good,-1.1,0.98228663,0
4204,0.91,F,VS2,62.2,57,Very Good,-5.2,0.91639871,2
4205,0.81,G,VVS1,62.1,57,Excellent,-5.1,0.9178744,2
4205,0.81,G,VVS1,61.7,55,Ideal,-6.7,0.89141005,0
4205,1.06,E,SI2,59.9,64,Good,4.1,1.06844741,2
4205,0.8,D,VS1,59.6,60,Very Good,0.4,1.00671141,2
4206,1,G,SI2,64.1,55,Very Good,-9.1,0.85803432,0
4206,1.06,J,SI1,58.8,60,Excellent,1.2,1.02040816,0
4206,1.11,J,VS1,63.6,57,Very Good,-6.6,0.89622642,0
4206,1.11,G,SI2,63.7,57,Very Good,-6.7,0.89481947,0
4206,1.11,G,SI2,62,57,Very Good,-5,0.91935484,1
4207,1.08,H,SI2,60.6,61,Very Good,0.4,1.00660066,0
4207,1.26,I,SI2,60.4,58,Excellent,-2.4,0.9602649,1
4208,0.9,G,VS2,63.9,58,Very Good,-5.9,0.90766823,2
4208,1,H,SI2,60.6,60,Good,-0.6,0.99009901,0
4208,1.06,K,VS1,62.2,58,Excellent,-4.2,0.93247588,0
4208,1.07,J,SI1,61.4,59,Excellent,-2.4,0.96091205,0
4208,0.9,F,SI1,62.7,57,Excellent,-5.7,0.90909091,0
4210,1.04,G,SI2,62.1,57,Excellent,-5.1,0.9178744,0
4210,0.92,H,VS2,62.4,60,Excellent,-2.4,0.96153846,0
4211,1.01,H,SI2,61.2,56,Ideal,-5.2,0.91503268,0
4211,1.01,H,SI2,60.7,59,Very Good,-1.7,0.97199341,0
4273,0.93,D,SI1,64.1,56,Very Good,-8.1,0.87363495,2
4273,0.59,D,IF,62.1,57,Excellent,-5.1,0.9178744,1
4273,1,G,SI2,62.8,58,Very Good,-4.8,0.92356688,0
4273,1.04,G,SI2,60.4,59,Very Good,-1.4,0.97682119,0
4273,1.05,J,VS2,63,59,Very Good,-4,0.93650794,0
4275,1.14,J,SI2,63.3,56,Very Good,-7.3,0.88467615,0
4275,0.75,D,VS1,61.9,56,Ideal,-5.9,0.90468498,0
4275,1,H,SI1,61.6,61,Very Good,-0.6,0.99025974,2
4275,1.07,I,SI1,62.3,59,Very Good,-3.3,0.9470305,1
4275,0.9,F,SI1,60.6,58,Excellent,-2.6,0.95709571,0
4275,0.9,F,SI1,62.1,58,Excellent,-4.1,0.93397746,1
4276,1.15,K,VVS1,58.4,65,Very Good,6.6,1.1130137,0
4276,1.06,I,SI1,62.4,59,Very Good,-3.4,0.94551282,0
4276,0.92,G,VS2,62.3,57,Very Good,-5.3,0.91492777,2
4277,1.08,K,VVS2,62,58,Very Good,-4,0.93548387,0
4277,0.9,F,VS2,61.9,59,Very Good,-2.9,0.95315024,0
4277,1.08,J,VS2,62.7,56,Very Good,-6.7,0.89314195,1
4277,1.01,I,SI1,62.3,56,Excellent,-6.3,0.8988764,0
4277,1.01,H,VS1,61.4,64,Good,2.6,1.04234528,2
4277,1.01,I,VS2,62.5,59,Good,-3.5,0.944,0
4277,1.01,I,VS2,63.7,58,Very Good,-5.7,0.91051805,0
4277,1.01,I,VS2,63.4,60,Good,-3.4,0.94637224,1
4277,1.01,G,SI2,61.9,60,Very Good,-1.9,0.96930533,0
4278,0.79,F,VVS2,60.3,60,Excellent,-0.3,0.99502488,0
4278,1.07,H,SI2,62.7,60,Excellent,-2.7,0.9569378,0
4338,0.93,D,SI2,62,56,Excellent,-6,0.90322581,0
4338,0.81,F,VVS2,59.4,59,Excellent,-0.4,0.99326599,2
4338,1.06,H,SI2,60.1,59,Excellent,-1.1,0.98169717,0
4338,1,H,SI1,58.6,63,Good,4.4,1.07508532,2
4338,1.01,F,SI2,61.3,59,Very Good,-2.3,0.96247961,2
4339,1.04,H,SI2,62.5,59,Very Good,-3.5,0.944,2
4339,0.8,E,VS1,60.7,61,Excellent,0.3,1.00494234,0
4339,0.8,E,VS1,62.4,57,Excellent,-5.4,0.91346154,0
4339,1.07,H,SI2,62.1,56,Very Good,-6.1,0.90177134,0
4341,0.76,D,VVS2,62.2,56,Excellent,-6.2,0.90032154,1
4341,0.8,F,VVS2,62.1,56,Excellent,-6.1,0.90177134,1
4341,0.8,F,VVS1,63.5,58,Very Good,-5.5,0.91338583,1
4341,0.72,E,IF,62.2,56,Excellent,-6.2,0.90032154,2
4342,1.08,J,SI1,62,59,Excellent,-3,0.9516129,0
4342,1.07,H,SI2,61,60,Excellent,-1,0.98360656,0
4342,0.97,G,SI1,59,60,Very Good,1,1.01694915,1
4343,0.94,F,VS2,63.3,58,Very Good,-5.3,0.91627172,2
4344,1.16,J,SI1,62.2,58,Very Good,-4.2,0.93247588,0
4344,1.16,I,SI2,62.8,58,Very Good,-4.8,0.92356688,2
4344,1.03,G,SI2,62.1,54,Excellent,-8.1,0.86956522,1
4344,1.01,F,SI2,58.9,61,Very Good,2.1,1.03565365,1
4345,1,H,SI1,63.2,54,Very Good,-9.2,0.85443038,0
4345,1.07,J,SI1,61.1,59,Excellent,-2.1,0.96563011,1
4346,0.7,E,IF,62.7,56,Excellent,-6.7,0.89314195,0
4346,1.14,I,SI2,61.1,57,Ideal,-4.1,0.93289689,2
4413,0.7,D,VVS1,60.5,60,Very Good,-0.5,0.99173554,0
4415,1.22,K,SI1,61.8,57,Ideal,-4.8,0.9223301,1
4415,1.08,H,SI2,63.8,58,Very Good,-5.8,0.90909091,1
4415,0.91,I,IF,62.1,59,Excellent,-3.1,0.95008052,2
4415,1.05,G,SI2,62.7,56,Excellent,-6.7,0.89314195,0
4416,1.05,G,SI2,63.7,56,Very Good,-7.7,0.87912088,0
4416,1,J,VS2,62.2,62,Very Good,-0.2,0.99678457,0
4416,0.96,G,SI1,62.2,58,Excellent,-4.2,0.93247588,2
4416,1.01,G,SI2,61.8,58,Very Good,-3.8,0.93851133,1
4416,1.01,J,VS1,62.2,56,Very Good,-6.2,0.90032154,0
4416,1.01,J,VS1,62,59,Very Good,-3,0.9516129,2
4416,1.01,J,VS1,62.7,59,Very Good,-3.7,0.94098884,0
4416,1.01,G,SI2,62.7,54,Very Good,-8.7,0.86124402,1
4416,1.01,G,SI2,62.4,57,Excellent,-5.4,0.91346154,2
4416,1.01,G,SI2,57.7,59,Good,1.3,1.02253033,0
4416,1,F,SI2,61.9,55,Excellent,-6.9,0.88852989,0
4416,1,I,VS2,58.7,58,Very Good,-0.7,0.98807496,1
4417,1,H,SI1,60.6,58,Very Good,-2.6,0.95709571,2
4417,1,H,SI1,62.4,54,Very Good,-8.4,0.86538462,1
4417,1.01,F,SI2,60.1,58,Excellent,-2.1,0.96505824,1
4417,1.01,F,SI2,62.4,55,Excellent,-7.4,0.88141026,1
4418,1.23,J,SI2,62.1,59,Very Good,-3.1,0.95008052,0
4418,1.35,K,SI2,62.7,59,Very Good,-3.7,0.94098884,0
4418,1.05,H,SI2,61.1,57,Excellent,-4.1,0.93289689,1
4419,1,E,SI1,63.8,61,Very Good,-2.8,0.95611285,1
4482,1.08,I,SI1,62.2,62,Very Good,-0.2,0.99678457,2
4482,1.01,I,SI1,62.8,60,Very Good,-2.8,0.95541401,0
4482,1.06,H,SI2,63.6,56,Very Good,-7.6,0.88050314,0
4482,0.82,D,VS1,62.4,56,Excellent,-6.4,0.8974359,1
4483,0.77,E,VVS2,61.3,58,Excellent,-3.3,0.94616639,2
4483,1.15,K,VS1,63.3,58,Very Good,-5.3,0.91627172,1
4484,0.74,D,VVS2,62,57,Excellent,-5,0.91935484,0
4484,0.92,I,IF,61.9,57,Excellent,-4.9,0.92084006,0
4484,1.01,K,IF,62.6,57,Very Good,-5.6,0.91054313,0
4484,1.03,G,SI2,61,55,Ideal,-6,0.90163934,0
4484,1.03,G,SI2,62.4,57,Excellent,-5.4,0.91346154,0
4484,1.12,I,SI1,62.5,57,Very Good,-5.5,0.912,0
4484,1.1,I,SI1,63,57,Very Good,-6,0.9047619,1
4485,0.9,E,VS2,62.6,58,Very Good,-4.6,0.92651757,1
4485,1.11,I,SI1,61.6,60,Very Good,-1.6,0.97402597,0
4485,1.23,J,SI1,61.8,57,Very Good,-4.8,0.9223301,0
4486,0.9,H,VS1,63,59,Very Good,-4,0.93650794,0
4486,1.03,H,SI2,62.3,57,Excellent,-5.3,0.91492777,1
4486,1.03,G,SI2,61.9,57,Excellent,-4.9,0.92084006,0
4486,1.03,G,SI2,62.9,55,Very Good,-7.9,0.87440382,2
4487,1.03,I,VS2,59.6,61,Very Good,1.4,1.02348993,2
4487,1.03,F,SI2,62.6,56,Excellent,-6.6,0.89456869,1
4487,1.02,H,SI2,59.4,59,Excellent,-0.4,0.99326599,2
4487,1.06,I,SI1,62.4,58,Very Good,-4.4,0.92948718,1
4487,1.07,I,SI1,60.3,58,Excellent,-2.3,0.96185738,0
4550,0.8,F,VVS2,60.7,57,Ideal,-3.7,0.93904448,0
4550,1.25,J,SI2,62.1,58,Excellent,-4.1,0.93397746,0
4551,0.83,F,VVS2,62.1,58,Excellent,-4.1,0.93397746,0
4551,0.83,F,VVS2,62.6,56,Excellent,-6.6,0.89456869,2
4551,1.04,F,SI2,62.9,57,Very Good,-5.9,0.90620032,2
4552,1.01,H,SI1,63.7,57,Very Good,-6.7,0.89481947,2
4552,0.9,E,SI1,62,58,Excellent,-4,0.93548387,1
4552,0.9,E,SI1,62.8,58,Very Good,-4.8,0.92356688,0
4552,0.9,E,SI1,62,54,Excellent,-8,0.87096774,1
4552,1.06,G,SI2,61.1,58,Excellent,-3.1,0.9492635,0
4553,0.96,H,VS2,59.4,61,Very Good,1.6,1.02693603,0
4553,0.71,D,VVS2,61.9,58,Excellent,-3.9,0.93699515,0
4553,0.9,E,VS2,62.9,57,Very Good,-5.9,0.90620032,1
4553,0.9,E,VS2,63.2,58,Very Good,-5.2,0.91772152,0
4553,0.9,E,VS2,63,56,Very Good,-7,0.88888889,0
4553,1.01,G,SI2,61.7,58,Excellent,-3.7,0.94003241,1
4554,0.9,F,SI1,62.4,58,Excellent,-4.4,0.92948718,0
4554,1,F,SI2,62.2,62,Good,-0.2,0.99678457,0
4554,1.25,I,SI2,63,59,Very Good,-4,0.93650794,0
4554,1.2,J,SI1,61.6,56,Excellent,-5.6,0.90909091,0
4554,1.2,J,SI1,60.3,59,Excellent,-1.3,0.97844113,0
4554,1,J,VVS2,61.5,60,Excellent,-1.5,0.97560976,0
4554,1,J,VVS2,61.8,59,Excellent,-2.8,0.95469256,2
4555,1.02,H,SI1,62.3,55,Very Good,-7.3,0.88282504,0
4555,1.02,H,SI1,62.7,56,Very Good,-6.7,0.89314195,0
4624,1.03,G,SI2,62.4,56,Excellent,-6.4,0.8974359,2
4624,1.04,I,SI1,59.4,59,Excellent,-0.4,0.99326599,1
4625,0.91,G,VVS2,63.5,57,Very Good,-6.5,0.8976378,1
4625,0.91,F,VS2,59.4,60,Excellent,0.6,1.01010101,1
4625,0.91,D,VS2,63.3,58,Good,-5.3,0.91627172,0
4625,0.9,F,VS1,61.8,55,Very Good,-6.8,0.88996764,2
4625,1.01,H,SI1,60.3,59,Excellent,-1.3,0.97844113,2
4626,1,I,VS1,61.7,61,Good,-0.7,0.98865478,1
4627,1.01,E,SI2,63.4,57,Very Good,-6.4,0.89905363,1
4627,1.27,I,SI2,63.4,55,Very Good,-8.4,0.86750789,0
4627,0.9,F,VS2,62.2,57,Excellent,-5.2,0.91639871,1
4628,0.81,D,VS2,61.7,58,Excellent,-3.7,0.94003241,0
4628,1.11,H,SI2,62,56,Excellent,-6,0.90322581,2
4628,1.11,H,SI2,62.9,58,Very Good,-4.9,0.92209857,1
4628,1.01,I,SI1,63,57,Very Good,-6,0.9047619,0
4628,1.1,H,SI2,60.6,61,Very Good,0.4,1.00660066,1
4628,1,E,SI2,61.5,58,Very Good,-3.5,0.94308943,1
4628,1.01,H,SI1,62.3,57,Very Good,-5.3,0.91492777,0
4628,1.11,H,SI2,62.2,56,Excellent,-6.2,0.90032154,0
4629,0.9,E,SI1,62.6,57,Excellent,-5.6,0.91054313,1
4629,0.75,E,IF,62.2,56,Excellent,-6.2,0.90032154,0
4629,1.07,F,SI2,62.1,55,Excellent,-7.1,0.88566828,0
4629,0.74,F,IF,61.7,56,Ideal,-5.7,0.9076175,0
4630,0.91,D,SI1,59,61,Very Good,2,1.03389831,2
4630,1,G,SI1,60.3,61,Very Good,0.7,1.01160862,0
4695,1.21,J,SI1,62.3,57,Excellent,-5.3,0.91492777,1
4696,1.06,E,SI2,61.7,59,Excellent,-2.7,0.95623987,0
4696,1.2,J,VS2,63.2,59,Very Good,-4.2,0.9335443,2
4697,1.06,G,SI2,61.8,56,Ideal,-5.8,0.90614887,0
4697,1,G,SI1,62.6,56,Excellent,-6.6,0.89456869,0
4697,1,G,SI1,59.8,55,Very Good,-4.8,0.91973244,0
4697,1,G,SI1,59.1,59,Good,-0.1,0.99830795,2
4697,1,G,SI1,62.6,59,Very Good,-3.6,0.94249201,0
4698,1.01,E,SI1,63.4,59,Very Good,-4.4,0.93059937,1
4698,1.07,G,SI2,60.9,56,Ideal,-4.9,0.91954023,0
4698,1,E,SI2,58.5,59,Very Good,0.5,1.00854701,2
4698,1,H,SI1,61.5,60,Excellent,-1.5,0.97560976,0
4698,1,H,SI1,61.3,60,Very Good,-1.3,0.97879282,0
4700,1.38,J,SI2,60.7,57,Very Good,-3.7,0.93904448,0
4700,1.09,G,SI2,63,57,Excellent,-6,0.9047619,0
4700,1.01,H,SI2,61.2,59,Excellent,-2.2,0.96405229,0
4700,1.22,J,SI2,61.7,58,Very Good,-3.7,0.94003241,0
4701,1,D,SI1,60.8,63,Good,2.2,1.03618421,0
4701,1.01,G,SI1,63,56,Excellent,-7,0.88888889,0
4701,1.01,H,SI1,61.8,57,Ideal,-4.8,0.9223301,0
4701,1.06,H,SI2,62.7,58,Excellent,-4.7,0.92503987,0
4701,1.06,J,VVS2,61.6,56,Ideal,-5.6,0.90909091,1
4702,1.02,I,SI1,61.4,56,Ideal,-5.4,0.91205212,0
4702,0.9,F,VS2,62.7,56,Excellent,-6.7,0.89314195,1
4703,1.09,H,SI2,62.6,60,Very Good,-2.6,0.95846645,0
4786,0.8,D,VVS2,61.1,59,Excellent,-2.1,0.96563011,2
4786,1.04,H,SI2,62.5,57,Excellent,-5.5,0.912,0
4786,0.85,E,VS1,62.3,57,Excellent,-5.3,0.91492777,0
4787,1.01,G,SI1,63.1,55,Very Good,-8.1,0.87163233,0
4787,1,D,SI2,62.4,58,Very Good,-4.4,0.92948718,2
4788,1.1,H,SI1,63,60,Good,-3,0.95238095,0
4789,1.01,E,SI2,62.9,58,Very Good,-4.9,0.92209857,0
4789,1.01,H,SI1,62.7,55,Excellent,-7.7,0.87719298,2
4789,0.74,E,IF,61.4,60,Excellent,-1.4,0.9771987,1
4789,1,I,VS1,61.5,57,Ideal,-4.5,0.92682927,0
4790,1.01,H,SI1,62.5,58,Excellent,-4.5,0.928,0
4790,1.23,I,SI2,60.8,58,Excellent,-2.8,0.95394737,0
4790,1.07,F,SI2,60.3,58,Very Good,-2.3,0.96185738,0
4791,1.02,D,SI2,61,57,Very Good,-4,0.93442623,0
4791,1.02,G,SI1,59.3,57,Good,-2.3,0.96121417,0
4791,1.06,D,SI2,58.1,63,Very Good,4.9,1.08433735,2
4792,1.17,H,SI2,61.6,55,Ideal,-6.6,0.89285714,0
4792,1.1,H,SI2,61.9,59,Excellent,-2.9,0.95315024,2
4792,1.21,K,VS1,62.7,57,Very Good,-5.7,0.90909091,2
4792,1.02,E,SI2,62.1,58,Very Good,-4.1,0.93397746,0
4792,1.23,I,SI2,61,59,Very Good,-2,0.96721311,0
4792,1.23,J,SI1,58,59,Good,1,1.01724138,0
4792,0.7,D,VVS1,62.6,57,Excellent,-5.6,0.91054313,0
4792,1.01,I,SI1,60.9,58,Excellent,-2.9,0.95238095,0
4792,0.9,F,VS2,63.6,58,Very Good,-5.6,0.91194969,2
4865,1.25,J,SI2,61.2,56,Very Good,-5.2,0.91503268,0
4865,1.04,E,SI2,62,56,Excellent,-6,0.90322581,2
4866,1.07,H,SI1,61.4,61,Very Good,-0.4,0.99348534,0
4866,1.07,H,SI1,59.7,59,Good,-0.7,0.98827471,1
4866,0.8,F,VVS1,60.8,57,Ideal,-3.8,0.9375,2
4867,1.2,F,SI2,62.8,58,Excellent,-4.8,0.92356688,0
4867,0.91,E,VS2,61.5,60,Excellent,-1.5,0.97560976,1
4867,0.97,H,VS1,59.1,63,Good,3.9,1.06598985,2
4867,1.11,H,SI1,62.7,58,Very Good,-4.7,0.92503987,2
4868,1,D,SI2,61.5,59,Very Good,-2.5,0.95934959,0
4868,1,G,SI1,63.7,56,Very Good,-7.7,0.87912088,0
4868,1.09,H,SI1,61.4,57,Excellent,-4.4,0.92833876,0
4868,0.75,D,VVS2,62.2,57,Excellent,-5.2,0.91639871,1
4869,1.28,J,SI2,62.7,57,Very Good,-5.7,0.90909091,1
4869,1.3,J,SI1,62.5,57,Very Good,-5.5,0.912,0
4870,1.1,H,SI2,62,58,Excellent,-4,0.93548387,0
4871,1.35,K,VS2,62.2,57,Excellent,-5.2,0.91639871,1
4871,1.23,J,VS2,62.4,55,Excellent,-7.4,0.88141026,0
4871,1.23,J,SI1,60.2,59,Excellent,-1.2,0.98006645,0
4871,1,H,SI1,61.6,60,Excellent,-1.6,0.97402597,2
4872,1.05,F,SI2,62.3,56,Excellent,-6.3,0.8988764,1
4872,1,H,SI1,62.8,53,Excellent,-9.8,0.84394904,2
4872,1,H,SI1,62.6,56,Very Good,-6.6,0.89456869,2
4874,1.13,J,VS1,62.8,58,Very Good,-4.8,0.92356688,2
4874,0.92,F,VS2,62.5,56,Excellent,-6.5,0.896,1
4944,0.91,H,VVS2,59.4,59,Excellent,-0.4,0.99326599,0
4946,1.02,H,SI1,62.4,58,Excellent,-4.4,0.92948718,2
4946,1.02,H,SI1,62,56,Excellent,-6,0.90322581,0
4946,1.12,K,VS1,62.1,56,Excellent,-6.1,0.90177134,0
4946,1.12,I,SI1,61.9,57,Excellent,-4.9,0.92084006,0
4946,1.1,F,SI2,62.2,60,Very Good,-2.2,0.96463023,2
4949,1.28,K,VS2,62,60,Excellent,-2,0.96774194,1
4950,1,G,SI1,59.1,61,Excellent,1.9,1.0321489,0
4950,0.9,D,VS2,62.8,56,Very Good,-6.8,0.89171975,1
4950,1.25,J,VS2,62.8,61,Very Good,-1.8,0.97133758,0
4950,1.25,K,VS1,60.7,59,Excellent,-1.7,0.97199341,2
4950,1.04,I,VS1,60.7,58,Excellent,-2.7,0.95551895,1
4950,1,E,SI1,62.7,59,Excellent,-3.7,0.94098884,2
4950,1,E,SI1,62.2,58,Very Good,-4.2,0.93247588,0
4950,1.01,E,SI2,63.7,55,Very Good,-8.7,0.86342229,1
4951,1.03,G,SI1,60.2,58,Excellent,-2.2,0.96345515,1
4952,1.23,I,SI2,60.9,57,Ideal,-3.9,0.93596059,2
4952,1.27,J,VS2,62.2,57,Excellent,-5.2,0.91639871,0
4952,0.84,E,VS1,62,57,Excellent,-5,0.91935484,0
4952,1.1,I,SI1,62.1,57,Excellent,-5.1,0.9178744,0
4952,1.14,H,SI1,62.8,58,Good,-4.8,0.92356688,0
4953,1.06,I,VS1,60.3,58,Excellent,-2.3,0.96185738,1
4955,1.04,H,SI1,61.4,58,Very Good,-3.4,0.94462541,0
4955,1.12,H,SI2,62.5,57,Excellent,-5.5,0.912,2
4955,0.91,D,VS2,62,60,Very Good,-2,0.96774194,0
4990,1,H,VS2,59.7,61,Very Good,1.3,1.02177554,0
4990,1.13,H,SI2,61.6,56,Ideal,-5.6,0.90909091,0
4990,1.12,K,VVS2,62.6,58,Excellent,-4.6,0.92651757,0
4990,1.01,D,SI2,59.6,59,Very Good,-0.6,0.98993289,0
4990,1.01,G,SI1,61.4,61,Very Good,-0.4,0.99348534,0
4991,1.11,E,SI2,59.4,61,Very Good,1.6,1.02693603,0
4991,1.07,J,VS1,63.1,56,Very Good,-7.1,0.88748019,0
4991,1.51,K,SI2,61.4,55,Excellent,-6.4,0.89576547,0
4992,1.03,I,VS1,59.4,57,Excellent,-2.4,0.95959596,0
4994,1.08,I,SI1,62.3,57,Excellent,-5.3,0.91492777,2
4994,1.2,I,SI2,60.8,57,Excellent,-3.8,0.9375,2
4995,1.26,G,SI2,62.2,60,Good,-2.2,0.96463023,2
4996,1.06,H,SI2,62.6,57,Excellent,-5.6,0.91054313,2
4996,0.92,I,IF,62,55,Excellent,-7,0.88709677,0
4997,1.02,K,IF,61.6,58,Excellent,-3.6,0.94155844,0
4997,1.04,E,SI2,61.3,59,Very Good,-2.3,0.96247961,2
4997,1.18,F,SI2,63.6,53,Very Good,-10.6,0.83333333,0
4997,1,H,VS1,63.5,58,Good,-5.5,0.91338583,1
4999,1.13,I,VS2,61.4,61,Good,-0.4,0.99348534,0
5000,1.01,E,SI1,61.4,61,Very Good,-0.4,0.99348534,0
5000,0.9,F,VS1,63,57,Excellent,-6,0.9047619,1
5000,1.01,E,SI1,59.5,59,Good,-0.5,0.99159664,2
5002,1.1,E,SI2,60.6,62,Very Good,1.4,1.02310231,0
5002,1.1,E,SI2,58.1,61,Good,2.9,1.04991394,0
5002,1.12,E,SI2,61.7,60,Excellent,-1.7,0.97244733,0
5002,0.9,F,VS1,62.8,57,Excellent,-5.8,0.90764331,0
5002,1,H,SI1,63.2,56,Very Good,-7.2,0.88607595,0
5002,1,H,SI1,60,62,Excellent,2,1.03333333,0
5002,1,H,SI1,61.8,58,Excellent,-3.8,0.93851133,0
5003,1.2,G,SI2,63,59,Good,-4,0.93650794,2
5003,1.2,H,SI1,61.6,58,Excellent,-3.6,0.94155844,0
5003,1.07,H,SI1,62.6,61,Very Good,-1.6,0.97444089,0
5004,1.27,J,VS2,61.8,58,Excellent,-3.8,0.93851133,0
5004,1.2,H,SI2,62.6,56,Very Good,-6.6,0.89456869,0
5004,1.22,G,SI2,61.2,60,Excellent,-1.2,0.98039216,0
5005,0.97,D,SI1,59.4,57,Very Good,-2.4,0.95959596,0
5005,1,F,SI1,62.2,57,Very Good,-5.2,0.91639871,0
5005,1,F,SI1,62.3,55,Very Good,-7.3,0.88282504,0
5005,1,F,SI1,59.4,62,Good,2.6,1.04377104,0
5005,1,F,SI1,61.9,59,Very Good,-2.9,0.95315024,2
5005,1,F,SI1,60.9,60,Very Good,-0.9,0.98522167,0
5006,1.23,H,SI2,60.5,61,Very Good,0.5,1.00826446,0
5006,1.08,E,SI2,62.9,57,Very Good,-5.9,0.90620032,0
5007,1.01,H,SI1,61.7,58,Excellent,-3.7,0.94003241,0
5007,1.09,H,SI1,62.5,58,Excellent,-4.5,0.928,1
5008,1.08,G,SI2,60,60,Excellent,0,1,0
5008,1.12,I,VS2,61.8,59,Excellent,-2.8,0.95469256,0
5080,1.03,I,VS1,62.5,57,Excellent,-5.5,0.912,0
5081,1.03,F,SI2,59.5,59,Very Good,-0.5,0.99159664,0
5082,1.03,E,SI2,62.2,57,Excellent,-5.2,0.91639871,2
5082,1.25,J,VS2,62.2,60,Very Good,-2.2,0.96463023,0
5082,1.12,I,VS2,62.4,57,Very Good,-5.4,0.91346154,0
5082,1.05,I,VS2,61.6,56,Ideal,-5.6,0.90909091,0
5083,1.01,G,SI1,62.8,56,Very Good,-6.8,0.89171975,1
5083,1.01,D,SI2,62.2,55,Very Good,-7.2,0.88424437,2
5083,1.01,G,SI1,60,61,Very Good,1,1.01666667,2
5083,1.01,G,SI1,62.6,58,Good,-4.6,0.92651757,2
5083,1.01,G,SI1,62,56,Excellent,-6,0.90322581,0
5083,1.01,D,SI2,63.4,57,Very Good,-6.4,0.89905363,0
